Time, BOX1, BOX2, BOX3
start
2022/04/07-11:58:53.294372,401.0,401.0,401.0
2022/04/07-11:58:53.395505,401.0,401.0,401.0
2022/04/07-11:58:53.547881,401.0,401.0,401.0
2022/04/07-11:58:53.721355,401.0,401.0,401.0
2022/04/07-11:58:53.864025,401.0,401.0,401.0
2022/04/07-11:58:54.012981,401.0,401.0,401.0
2022/04/07-11:58:54.141399,401.0,401.0,401.0
2022/04/07-11:58:54.277765,401.0,401.0,401.0
2022/04/07-11:58:54.405830,401.0,401.0,401.0
2022/04/07-11:58:54.553768,401.0,401.0,401.0
2022/04/07-11:58:54.703595,401.0,401.0,401.0
2022/04/07-11:58:54.825551,401.0,401.0,401.0
2022/04/07-11:58:54.956040,401.0,401.0,401.0
2022/04/07-11:58:55.094928,401.0,401.0,401.0
2022/04/07-11:58:55.245187,401.0,401.0,401.0
2022/04/07-11:58:55.356787,401.0,401.0,401.0
2022/04/07-11:58:55.498254,401.0,401.0,401.0
2022/04/07-11:58:55.627692,401.0,401.0,401.0
2022/04/07-11:58:55.754954,401.0,401.0,401.0
2022/04/07-11:58:55.913049,401.0,401.0,401.0
2022/04/07-11:58:56.068609,401.0,401.0,401.0
2022/04/07-11:58:56.177990,401.0,401.0,401.0
2022/04/07-11:58:56.320650,401.0,401.0,401.0
2022/04/07-11:58:56.424900,401.0,401.0,401.0
2022/04/07-11:58:56.531918,401.0,401.0,401.0
2022/04/07-11:58:56.685583,401.0,401.0,401.0
2022/04/07-11:58:56.831726,401.0,401.0,401.0
2022/04/07-11:58:56.977969,401.0,401.0,401.0
2022/04/07-11:58:57.146132,401.0,401.0,401.0
2022/04/07-11:58:57.285336,401.0,401.0,401.0
2022/04/07-11:58:57.413848,401.0,401.0,401.0
2022/04/07-11:58:57.550166,401.0,401.0,401.0
2022/04/07-11:58:57.676226,401.0,401.0,401.0
2022/04/07-11:58:57.822508,401.0,401.0,401.0
2022/04/07-11:58:57.953792,401.0,401.0,401.0
2022/04/07-11:58:58.097686,401.0,401.0,401.0
2022/04/07-11:58:58.233691,401.0,401.0,401.0
2022/04/07-11:58:58.369092,401.0,401.0,401.0
2022/04/07-11:58:58.510236,401.0,401.0,401.0
2022/04/07-11:58:58.639294,401.0,401.0,401.0
2022/04/07-11:58:58.770941,401.0,401.0,401.0
2022/04/07-11:58:58.896864,401.0,401.0,401.0
2022/04/07-11:58:59.011452,401.0,401.0,401.0
2022/04/07-11:58:59.143488,401.0,401.0,401.0
2022/04/07-11:58:59.284575,401.0,401.0,401.0
2022/04/07-11:58:59.415266,401.0,401.0,401.0
2022/04/07-11:58:59.544312,401.0,401.0,401.0
2022/04/07-11:58:59.673407,401.0,401.0,401.0
2022/04/07-11:58:59.860436,401.0,401.0,401.0
2022/04/07-11:59:00.002548,300.0,300.0,300.0
2022/04/07-11:59:00.135646,300.0,300.0,300.0
2022/04/07-11:59:00.280929,300.0,300.0,300.0
2022/04/07-11:59:00.421111,300.0,300.0,300.0
2022/04/07-11:59:00.549402,300.0,300.0,300.0
2022/04/07-11:59:00.677862,300.0,300.0,300.0
2022/04/07-11:59:00.829501,300.0,300.0,300.0
2022/04/07-11:59:00.979936,300.0,300.0,300.0
2022/04/07-11:59:01.116187,300.0,300.0,300.0
2022/04/07-11:59:01.239211,300.0,300.0,300.0
2022/04/07-11:59:01.368008,300.0,300.0,300.0
2022/04/07-11:59:01.537536,300.0,300.0,300.0
2022/04/07-11:59:01.687594,300.0,300.0,300.0
2022/04/07-11:59:01.869950,300.0,300.0,300.0
2022/04/07-11:59:02.013841,300.0,300.0,300.0
2022/04/07-11:59:02.147656,300.0,300.0,300.0
2022/04/07-11:59:02.294502,300.0,300.0,300.0
2022/04/07-11:59:02.434736,300.0,300.0,300.0
2022/04/07-11:59:02.569125,300.0,300.0,300.0
2022/04/07-11:59:02.700724,300.0,300.0,300.0
2022/04/07-11:59:02.823825,300.0,300.0,300.0
2022/04/07-11:59:02.948030,300.0,300.0,300.0
2022/04/07-11:59:03.078772,300.0,300.0,300.0
2022/04/07-11:59:03.217567,300.0,300.0,300.0
2022/04/07-11:59:03.343357,300.0,300.0,300.0
2022/04/07-11:59:03.485634,300.0,300.0,300.0
2022/04/07-11:59:03.611807,300.0,300.0,300.0
2022/04/07-11:59:03.741442,300.0,300.0,300.0
2022/04/07-11:59:03.867408,300.0,300.0,300.0
2022/04/07-11:59:03.993746,300.0,300.0,300.0
2022/04/07-11:59:04.131461,300.0,300.0,300.0
2022/04/07-11:59:04.255258,300.0,300.0,300.0
2022/04/07-11:59:04.395294,300.0,300.0,300.0
2022/04/07-11:59:04.539388,300.0,300.0,300.0
2022/04/07-11:59:04.668713,300.0,300.0,300.0
2022/04/07-11:59:04.797782,300.0,300.0,300.0
2022/04/07-11:59:04.933912,300.0,300.0,300.0
2022/04/07-11:59:05.066517,300.0,300.0,300.0
2022/04/07-11:59:05.200802,300.0,300.0,300.0
2022/04/07-11:59:05.325540,300.0,300.0,300.0
2022/04/07-11:59:05.461323,300.0,300.0,300.0
2022/04/07-11:59:05.583721,300.0,300.0,300.0
2022/04/07-11:59:05.707733,300.0,300.0,300.0
2022/04/07-11:59:05.852244,300.0,300.0,300.0
2022/04/07-11:59:05.980673,300.0,300.0,300.0
2022/04/07-11:59:06.099959,300.0,300.0,300.0
2022/04/07-11:59:06.237719,300.0,300.0,300.0
2022/04/07-11:59:06.366632,300.0,300.0,300.0
2022/04/07-11:59:06.502510,300.0,300.0,300.0
2022/04/07-11:59:06.635650,300.0,300.0,300.0
2022/04/07-11:59:06.764291,300.0,300.0,300.0
2022/04/07-11:59:06.900467,300.0,300.0,300.0
2022/04/07-11:59:07.015712,300.0,300.0,300.0
2022/04/07-11:59:07.150232,300.0,300.0,300.0
2022/04/07-11:59:07.280747,300.0,300.0,300.0
2022/04/07-11:59:07.406480,300.0,300.0,300.0
2022/04/07-11:59:07.562419,300.0,300.0,300.0
2022/04/07-11:59:07.694044,300.0,300.0,300.0
2022/04/07-11:59:07.816013,300.0,300.0,300.0
2022/04/07-11:59:07.949695,300.0,300.0,300.0
2022/04/07-11:59:08.070387,300.0,300.0,300.0
2022/04/07-11:59:08.193016,300.0,300.0,300.0
2022/04/07-11:59:08.312426,300.0,300.0,300.0
2022/04/07-11:59:08.434666,300.0,300.0,300.0
2022/04/07-11:59:08.567781,300.0,300.0,300.0
2022/04/07-11:59:08.704182,300.0,300.0,300.0
2022/04/07-11:59:08.838224,300.0,300.0,300.0
2022/04/07-11:59:08.974974,300.0,300.0,300.0
2022/04/07-11:59:09.108505,300.0,300.0,300.0
2022/04/07-11:59:09.234573,300.0,300.0,300.0
2022/04/07-11:59:09.358472,300.0,300.0,300.0
2022/04/07-11:59:09.500331,300.0,300.0,300.0
2022/04/07-11:59:09.627516,300.0,300.0,300.0
2022/04/07-11:59:09.756497,300.0,300.0,300.0
2022/04/07-11:59:09.882932,300.0,300.0,300.0
2022/04/07-11:59:10.008899,300.0,300.0,300.0
2022/04/07-11:59:10.134924,300.0,300.0,300.0
2022/04/07-11:59:10.263641,300.0,300.0,300.0
2022/04/07-11:59:10.382549,300.0,300.0,300.0
2022/04/07-11:59:10.484907,300.0,300.0,300.0
2022/04/07-11:59:10.614731,300.0,300.0,300.0
2022/04/07-11:59:10.724598,300.0,300.0,300.0
2022/04/07-11:59:10.861716,300.0,300.0,300.0
2022/04/07-11:59:11.001658,300.0,300.0,300.0
2022/04/07-11:59:11.135385,300.0,300.0,300.0
2022/04/07-11:59:11.272800,300.0,300.0,300.0
2022/04/07-11:59:11.376962,300.0,300.0,300.0
2022/04/07-11:59:11.506704,300.0,300.0,300.0
2022/04/07-11:59:11.638338,300.0,300.0,300.0
2022/04/07-11:59:11.769029,300.0,300.0,300.0
2022/04/07-11:59:11.895398,300.0,300.0,300.0
2022/04/07-11:59:12.028579,300.0,300.0,300.0
2022/04/07-11:59:12.157268,300.0,300.0,300.0
2022/04/07-11:59:12.312702,300.0,300.0,300.0
2022/04/07-11:59:12.433592,300.0,300.0,300.0
2022/04/07-11:59:12.568605,300.0,300.0,300.0
2022/04/07-11:59:12.707498,300.0,300.0,300.0
2022/04/07-11:59:12.851094,300.0,300.0,300.0
2022/04/07-11:59:12.978924,300.0,300.0,300.0
2022/04/07-11:59:13.105911,300.0,300.0,300.0
2022/04/07-11:59:13.244300,300.0,300.0,300.0
2022/04/07-11:59:13.382733,300.0,300.0,300.0
2022/04/07-11:59:13.512527,300.0,300.0,300.0
2022/04/07-11:59:13.644967,300.0,300.0,300.0
2022/04/07-11:59:13.789403,300.0,300.0,300.0
2022/04/07-11:59:13.921064,300.0,300.0,300.0
2022/04/07-11:59:14.052800,300.0,300.0,300.0
2022/04/07-11:59:14.196475,300.0,300.0,300.0
2022/04/07-11:59:14.330841,300.0,300.0,300.0
2022/04/07-11:59:14.469411,300.0,300.0,300.0
2022/04/07-11:59:14.606483,300.0,300.0,300.0
2022/04/07-11:59:14.745094,300.0,300.0,300.0
2022/04/07-11:59:14.880890,300.0,300.0,300.0
2022/04/07-11:59:15.011874,300.0,300.0,300.0
2022/04/07-11:59:15.144436,300.0,300.0,300.0
2022/04/07-11:59:15.271591,300.0,300.0,300.0
2022/04/07-11:59:15.401587,300.0,300.0,300.0
2022/04/07-11:59:15.529843,300.0,300.0,300.0
2022/04/07-11:59:15.702211,300.0,300.0,300.0
2022/04/07-11:59:15.840556,300.0,300.0,300.0
2022/04/07-11:59:15.981876,300.0,300.0,300.0
2022/04/07-11:59:16.111700,300.0,300.0,300.0
2022/04/07-11:59:16.259137,300.0,300.0,300.0
2022/04/07-11:59:16.396245,300.0,300.0,300.0
2022/04/07-11:59:16.529642,300.0,300.0,300.0
2022/04/07-11:59:16.666040,300.0,300.0,300.0
2022/04/07-11:59:16.805084,300.0,300.0,300.0
2022/04/07-11:59:16.942244,300.0,300.0,300.0
2022/04/07-11:59:17.068138,300.0,300.0,300.0
2022/04/07-11:59:17.210004,300.0,300.0,300.0
2022/04/07-11:59:17.351394,300.0,300.0,300.0
2022/04/07-11:59:17.484284,300.0,300.0,300.0
2022/04/07-11:59:17.628848,300.0,300.0,300.0
2022/04/07-11:59:17.766573,300.0,300.0,300.0
2022/04/07-11:59:17.890206,300.0,300.0,300.0
2022/04/07-11:59:18.027779,300.0,300.0,300.0
2022/04/07-11:59:18.158206,300.0,300.0,300.0
2022/04/07-11:59:18.305824,300.0,300.0,300.0
2022/04/07-11:59:18.433810,300.0,300.0,300.0
2022/04/07-11:59:18.583182,300.0,300.0,300.0
2022/04/07-11:59:18.708071,300.0,300.0,300.0
2022/04/07-11:59:18.852213,300.0,300.0,300.0
2022/04/07-11:59:18.981435,300.0,300.0,300.0
2022/04/07-11:59:19.127541,300.0,300.0,300.0
2022/04/07-11:59:19.260432,300.0,300.0,300.0
2022/04/07-11:59:19.390883,300.0,300.0,300.0
2022/04/07-11:59:19.514573,300.0,300.0,300.0
2022/04/07-11:59:19.639396,300.0,300.0,300.0
2022/04/07-11:59:19.776579,300.0,300.0,300.0
2022/04/07-11:59:19.902590,300.0,300.0,300.0
2022/04/07-11:59:20.033870,300.0,300.0,300.0
2022/04/07-11:59:20.157877,300.0,300.0,300.0
2022/04/07-11:59:20.279777,300.0,300.0,300.0
2022/04/07-11:59:20.401151,300.0,300.0,300.0
2022/04/07-11:59:20.531890,300.0,300.0,300.0
2022/04/07-11:59:20.663619,300.0,300.0,300.0
2022/04/07-11:59:20.794136,300.0,300.0,300.0
2022/04/07-11:59:20.925812,300.0,300.0,300.0
2022/04/07-11:59:21.064583,300.0,300.0,300.0
2022/04/07-11:59:21.201923,300.0,300.0,300.0
2022/04/07-11:59:21.334809,300.0,300.0,300.0
2022/04/07-11:59:21.467118,300.0,300.0,300.0
2022/04/07-11:59:21.593580,300.0,300.0,300.0
2022/04/07-11:59:21.733764,300.0,300.0,300.0
2022/04/07-11:59:21.879090,300.0,300.0,300.0
2022/04/07-11:59:22.004158,300.0,300.0,300.0
2022/04/07-11:59:22.127775,300.0,300.0,300.0
2022/04/07-11:59:22.267586,300.0,300.0,300.0
2022/04/07-11:59:22.389032,300.0,300.0,300.0
2022/04/07-11:59:22.518107,300.0,300.0,300.0
2022/04/07-11:59:22.637714,300.0,300.0,300.0
2022/04/07-11:59:22.764286,300.0,300.0,300.0
2022/04/07-11:59:22.899413,300.0,300.0,300.0
2022/04/07-11:59:23.021199,300.0,300.0,300.0
2022/04/07-11:59:23.142377,300.0,300.0,300.0
2022/04/07-11:59:23.264883,300.0,300.0,300.0
2022/04/07-11:59:23.385336,300.0,300.0,300.0
2022/04/07-11:59:23.513129,300.0,300.0,300.0
2022/04/07-11:59:23.650013,300.0,300.0,300.0
2022/04/07-11:59:23.789098,300.0,300.0,300.0
2022/04/07-11:59:23.924734,300.0,300.0,300.0
2022/04/07-11:59:24.061166,300.0,300.0,300.0
2022/04/07-11:59:24.187799,300.0,300.0,300.0
2022/04/07-11:59:24.322368,300.0,300.0,300.0
2022/04/07-11:59:24.462018,300.0,300.0,300.0
2022/04/07-11:59:24.598841,300.0,300.0,300.0
2022/04/07-11:59:24.719904,300.0,300.0,300.0
2022/04/07-11:59:24.844815,300.0,300.0,300.0
2022/04/07-11:59:24.968697,300.0,300.0,300.0
2022/04/07-11:59:25.105663,300.0,300.0,300.0
2022/04/07-11:59:25.227243,300.0,300.0,300.0
2022/04/07-11:59:25.347064,300.0,300.0,300.0
2022/04/07-11:59:25.468282,300.0,300.0,300.0
2022/04/07-11:59:25.633347,300.0,300.0,300.0
2022/04/07-11:59:25.755177,300.0,300.0,300.0
2022/04/07-11:59:25.885826,300.0,300.0,300.0
2022/04/07-11:59:26.027286,300.0,300.0,300.0
2022/04/07-11:59:26.160168,300.0,300.0,300.0
2022/04/07-11:59:26.297603,300.0,300.0,300.0
2022/04/07-11:59:26.425074,300.0,300.0,300.0
2022/04/07-11:59:26.568884,300.0,300.0,300.0
2022/04/07-11:59:26.698478,300.0,300.0,300.0
2022/04/07-11:59:26.835351,300.0,300.0,300.0
2022/04/07-11:59:26.956030,300.0,300.0,300.0
2022/04/07-11:59:27.086748,300.0,300.0,300.0
2022/04/07-11:59:27.216012,300.0,300.0,300.0
2022/04/07-11:59:27.349912,300.0,300.0,300.0
2022/04/07-11:59:27.477312,300.0,300.0,300.0
2022/04/07-11:59:27.614687,300.0,300.0,300.0
2022/04/07-11:59:27.758367,300.0,300.0,300.0
2022/04/07-11:59:27.883914,300.0,300.0,300.0
2022/04/07-11:59:28.013546,300.0,300.0,300.0
2022/04/07-11:59:28.155480,300.0,300.0,300.0
2022/04/07-11:59:28.297033,300.0,300.0,300.0
2022/04/07-11:59:28.427767,300.0,300.0,300.0
2022/04/07-11:59:28.570742,300.0,300.0,300.0
2022/04/07-11:59:28.708234,300.0,300.0,300.0
2022/04/07-11:59:28.848633,300.0,300.0,300.0
2022/04/07-11:59:28.979815,300.0,300.0,300.0
2022/04/07-11:59:29.118816,300.0,300.0,300.0
2022/04/07-11:59:29.255208,300.0,300.0,300.0
2022/04/07-11:59:29.399056,300.0,300.0,300.0
2022/04/07-11:59:29.544012,300.0,300.0,300.0
2022/04/07-11:59:29.685483,300.0,300.0,300.0
2022/04/07-11:59:29.811008,300.0,300.0,300.0
2022/04/07-11:59:29.934756,300.0,300.0,300.0
2022/04/07-11:59:30.075164,300.0,300.0,300.0
2022/04/07-11:59:30.206738,300.0,300.0,300.0
2022/04/07-11:59:30.352425,300.0,300.0,300.0
2022/04/07-11:59:30.487393,300.0,300.0,300.0
2022/04/07-11:59:30.614073,300.0,300.0,300.0
2022/04/07-11:59:30.755910,300.0,300.0,300.0
2022/04/07-11:59:30.903039,300.0,300.0,300.0
2022/04/07-11:59:31.039572,300.0,300.0,300.0
2022/04/07-11:59:31.177521,300.0,300.0,300.0
2022/04/07-11:59:31.304852,300.0,300.0,300.0
2022/04/07-11:59:31.451852,300.0,300.0,300.0
2022/04/07-11:59:31.587284,300.0,300.0,300.0
2022/04/07-11:59:31.718294,300.0,300.0,300.0
2022/04/07-11:59:31.860894,300.0,300.0,300.0
2022/04/07-11:59:31.998423,300.0,300.0,300.0
2022/04/07-11:59:32.135836,300.0,300.0,300.0
2022/04/07-11:59:32.269198,300.0,300.0,300.0
2022/04/07-11:59:32.401987,300.0,300.0,300.0
2022/04/07-11:59:32.538221,300.0,300.0,300.0
2022/04/07-11:59:32.684585,300.0,300.0,300.0
2022/04/07-11:59:32.823994,300.0,300.0,300.0
2022/04/07-11:59:32.956727,300.0,300.0,300.0
2022/04/07-11:59:33.082594,300.0,300.0,300.0
2022/04/07-11:59:33.217835,300.0,300.0,300.0
2022/04/07-11:59:33.353628,300.0,300.0,300.0
2022/04/07-11:59:33.483305,300.0,300.0,300.0
2022/04/07-11:59:33.616215,300.0,300.0,300.0
2022/04/07-11:59:33.739126,300.0,300.0,300.0
2022/04/07-11:59:33.865021,300.0,300.0,300.0
2022/04/07-11:59:33.997107,300.0,300.0,300.0
2022/04/07-11:59:34.133932,300.0,300.0,300.0
2022/04/07-11:59:34.271006,300.0,300.0,300.0
2022/04/07-11:59:34.405439,300.0,300.0,300.0
2022/04/07-11:59:34.529569,300.0,300.0,300.0
2022/04/07-11:59:34.668988,300.0,300.0,300.0
2022/04/07-11:59:34.796451,300.0,300.0,300.0
2022/04/07-11:59:34.938935,300.0,300.0,300.0
2022/04/07-11:59:35.075431,300.0,300.0,300.0
2022/04/07-11:59:35.217738,300.0,300.0,300.0
2022/04/07-11:59:35.344197,300.0,300.0,300.0
2022/04/07-11:59:35.474639,300.0,300.0,300.0
2022/04/07-11:59:35.595314,300.0,300.0,300.0
2022/04/07-11:59:35.728385,300.0,300.0,300.0
2022/04/07-11:59:35.870137,300.0,300.0,300.0
2022/04/07-11:59:36.004667,300.0,300.0,300.0
2022/04/07-11:59:36.144638,300.0,300.0,300.0
2022/04/07-11:59:36.301543,300.0,300.0,300.0
2022/04/07-11:59:36.427199,300.0,300.0,300.0
2022/04/07-11:59:36.553674,300.0,300.0,300.0
2022/04/07-11:59:36.691211,300.0,300.0,300.0
2022/04/07-11:59:36.816723,300.0,300.0,300.0
2022/04/07-11:59:36.944599,300.0,300.0,300.0
2022/04/07-11:59:37.072275,300.0,300.0,300.0
2022/04/07-11:59:37.212852,300.0,300.0,300.0
2022/04/07-11:59:37.340613,300.0,300.0,300.0
2022/04/07-11:59:37.461548,300.0,300.0,300.0
2022/04/07-11:59:37.590525,300.0,300.0,300.0
2022/04/07-11:59:37.719893,300.0,300.0,300.0
2022/04/07-11:59:37.854595,300.0,300.0,300.0
2022/04/07-11:59:37.998236,300.0,300.0,300.0
2022/04/07-11:59:38.125363,300.0,300.0,300.0
2022/04/07-11:59:38.246950,300.0,300.0,300.0
2022/04/07-11:59:38.366181,300.0,300.0,300.0
2022/04/07-11:59:38.496593,300.0,300.0,300.0
2022/04/07-11:59:38.619105,300.0,300.0,300.0
2022/04/07-11:59:38.756293,300.0,300.0,300.0
2022/04/07-11:59:38.893967,300.0,300.0,300.0
2022/04/07-11:59:39.034308,300.0,300.0,300.0
2022/04/07-11:59:39.162638,300.0,300.0,300.0
2022/04/07-11:59:39.289861,300.0,300.0,300.0
2022/04/07-11:59:39.416739,300.0,300.0,300.0
2022/04/07-11:59:39.553929,300.0,300.0,300.0
2022/04/07-11:59:39.690162,300.0,300.0,300.0
2022/04/07-11:59:39.833082,300.0,300.0,300.0
2022/04/07-11:59:39.969329,300.0,300.0,300.0
2022/04/07-11:59:40.099855,300.0,300.0,300.0
2022/04/07-11:59:40.230621,300.0,300.0,300.0
2022/04/07-11:59:40.364973,300.0,300.0,300.0
2022/04/07-11:59:40.510095,300.0,300.0,300.0
2022/04/07-11:59:40.636020,300.0,300.0,300.0
2022/04/07-11:59:40.770078,300.0,300.0,300.0
2022/04/07-11:59:40.899896,300.0,300.0,300.0
2022/04/07-11:59:41.033566,300.0,300.0,300.0
2022/04/07-11:59:41.167753,300.0,300.0,300.0
2022/04/07-11:59:41.307815,300.0,300.0,300.0
2022/04/07-11:59:41.446105,300.0,300.0,300.0
2022/04/07-11:59:41.572930,300.0,300.0,300.0
2022/04/07-11:59:41.706679,300.0,300.0,300.0
2022/04/07-11:59:41.828302,300.0,300.0,300.0
2022/04/07-11:59:41.947255,300.0,300.0,300.0
2022/04/07-11:59:42.072909,300.0,300.0,300.0
2022/04/07-11:59:42.210693,300.0,300.0,300.0
2022/04/07-11:59:42.352726,300.0,300.0,300.0
2022/04/07-11:59:42.481546,300.0,300.0,300.0
2022/04/07-11:59:42.614708,300.0,300.0,300.0
2022/04/07-11:59:42.738803,300.0,300.0,300.0
2022/04/07-11:59:42.865403,300.0,300.0,300.0
2022/04/07-11:59:42.991861,300.0,300.0,300.0
2022/04/07-11:59:43.128354,300.0,300.0,300.0
2022/04/07-11:59:43.263231,300.0,300.0,300.0
2022/04/07-11:59:43.384444,300.0,300.0,300.0
2022/04/07-11:59:43.509986,300.0,300.0,300.0
2022/04/07-11:59:43.650610,300.0,300.0,300.0
2022/04/07-11:59:43.781373,300.0,300.0,300.0
2022/04/07-11:59:43.897344,300.0,300.0,300.0
2022/04/07-11:59:44.030758,300.0,300.0,300.0
2022/04/07-11:59:44.168521,300.0,300.0,300.0
2022/04/07-11:59:44.291963,300.0,300.0,300.0
2022/04/07-11:59:44.428486,300.0,300.0,300.0
2022/04/07-11:59:44.562038,300.0,300.0,300.0
2022/04/07-11:59:44.695733,300.0,300.0,300.0
2022/04/07-11:59:44.815886,300.0,300.0,300.0
2022/04/07-11:59:44.944898,300.0,300.0,300.0
2022/04/07-11:59:45.081070,300.0,300.0,300.0
2022/04/07-11:59:45.213227,300.0,300.0,300.0
2022/04/07-11:59:45.338610,300.0,300.0,300.0
2022/04/07-11:59:45.465240,300.0,300.0,300.0
2022/04/07-11:59:45.595426,300.0,300.0,300.0
2022/04/07-11:59:45.722692,300.0,300.0,300.0
2022/04/07-11:59:45.855666,300.0,300.0,300.0
2022/04/07-11:59:45.988974,300.0,300.0,300.0
2022/04/07-11:59:46.122522,300.0,300.0,300.0
2022/04/07-11:59:46.264596,300.0,300.0,300.0
2022/04/07-11:59:46.400404,300.0,300.0,300.0
2022/04/07-11:59:46.538443,300.0,300.0,300.0
2022/04/07-11:59:46.682700,300.0,300.0,300.0
2022/04/07-11:59:46.819791,300.0,300.0,300.0
2022/04/07-11:59:46.955771,300.0,300.0,300.0
2022/04/07-11:59:47.093661,300.0,300.0,300.0
2022/04/07-11:59:47.226364,300.0,300.0,300.0
2022/04/07-11:59:47.364981,300.0,300.0,300.0
2022/04/07-11:59:47.509244,300.0,300.0,300.0
2022/04/07-11:59:47.632399,300.0,300.0,300.0
2022/04/07-11:59:47.767144,300.0,300.0,300.0
2022/04/07-11:59:47.900677,300.0,300.0,300.0
2022/04/07-11:59:48.049718,300.0,300.0,300.0
2022/04/07-11:59:48.183862,300.0,300.0,300.0
2022/04/07-11:59:48.308898,300.0,300.0,300.0
2022/04/07-11:59:48.452403,300.0,300.0,300.0
2022/04/07-11:59:48.584086,300.0,300.0,300.0
2022/04/07-11:59:48.724365,300.0,300.0,300.0
2022/04/07-11:59:48.873329,300.0,300.0,300.0
2022/04/07-11:59:49.016010,300.0,300.0,300.0
2022/04/07-11:59:49.148703,300.0,300.0,300.0
2022/04/07-11:59:49.293421,300.0,300.0,300.0
2022/04/07-11:59:49.440414,300.0,300.0,300.0
2022/04/07-11:59:49.550034,300.0,300.0,300.0
2022/04/07-11:59:49.657864,300.0,300.0,300.0
2022/04/07-11:59:49.760199,300.0,300.0,300.0
2022/04/07-11:59:49.911286,300.0,300.0,300.0
2022/04/07-11:59:50.059161,300.0,300.0,300.0
2022/04/07-11:59:50.163963,300.0,300.0,300.0
2022/04/07-11:59:50.265680,300.0,300.0,300.0
2022/04/07-11:59:50.370599,300.0,300.0,300.0
2022/04/07-11:59:50.521361,300.0,300.0,300.0
2022/04/07-11:59:50.663017,300.0,300.0,300.0
2022/04/07-11:59:50.804332,300.0,300.0,300.0
2022/04/07-11:59:50.914309,300.0,300.0,300.0
2022/04/07-11:59:51.054674,300.0,300.0,300.0
2022/04/07-11:59:51.171726,300.0,300.0,300.0
2022/04/07-11:59:51.274609,300.0,300.0,300.0
2022/04/07-11:59:51.403573,300.0,300.0,300.0
2022/04/07-11:59:51.552549,300.0,300.0,300.0
2022/04/07-11:59:51.702309,300.0,300.0,300.0
2022/04/07-11:59:51.845203,300.0,300.0,300.0
2022/04/07-11:59:51.988082,300.0,300.0,300.0
2022/04/07-11:59:52.138673,300.0,300.0,300.0
2022/04/07-11:59:52.291237,300.0,300.0,300.0
2022/04/07-11:59:52.434087,300.0,300.0,300.0
2022/04/07-11:59:52.587191,300.0,300.0,300.0
2022/04/07-11:59:52.726055,300.0,300.0,300.0
2022/04/07-11:59:52.870230,300.0,300.0,300.0
2022/04/07-11:59:53.009779,300.0,300.0,300.0
2022/04/07-11:59:53.152862,300.0,300.0,300.0
2022/04/07-11:59:53.304075,300.0,300.0,300.0
2022/04/07-11:59:53.434932,300.0,300.0,300.0
2022/04/07-11:59:53.586487,300.0,300.0,300.0
2022/04/07-11:59:53.720461,300.0,300.0,300.0
2022/04/07-11:59:53.854408,300.0,300.0,300.0
2022/04/07-11:59:53.995181,300.0,300.0,300.0
2022/04/07-11:59:54.129897,300.0,300.0,300.0
2022/04/07-11:59:54.263394,300.0,300.0,300.0
2022/04/07-11:59:54.395860,300.0,300.0,300.0
2022/04/07-11:59:54.530655,300.0,300.0,300.0
2022/04/07-11:59:54.669445,300.0,300.0,300.0
2022/04/07-11:59:54.804349,300.0,300.0,300.0
2022/04/07-11:59:54.904584,300.0,300.0,300.0
2022/04/07-11:59:55.009545,300.0,300.0,300.0
2022/04/07-11:59:55.150975,300.0,300.0,300.0
2022/04/07-11:59:55.291554,300.0,300.0,300.0
2022/04/07-11:59:55.423731,300.0,300.0,300.0
2022/04/07-11:59:55.561860,300.0,300.0,300.0
2022/04/07-11:59:55.695812,300.0,300.0,300.0
2022/04/07-11:59:55.820622,300.0,300.0,300.0
2022/04/07-11:59:55.948340,300.0,300.0,300.0
2022/04/07-11:59:56.076137,300.0,300.0,300.0
2022/04/07-11:59:56.218552,300.0,300.0,300.0
2022/04/07-11:59:56.360528,300.0,300.0,300.0
2022/04/07-11:59:56.494358,300.0,300.0,300.0
2022/04/07-11:59:56.626146,300.0,300.0,300.0
2022/04/07-11:59:56.762880,300.0,300.0,300.0
2022/04/07-11:59:56.894253,300.0,300.0,300.0
2022/04/07-11:59:57.039809,300.0,300.0,300.0
2022/04/07-11:59:57.170129,300.0,300.0,300.0
2022/04/07-11:59:57.315063,300.0,300.0,300.0
2022/04/07-11:59:57.458567,300.0,300.0,300.0
2022/04/07-11:59:57.605285,300.0,300.0,300.0
2022/04/07-11:59:57.737637,300.0,300.0,300.0
2022/04/07-11:59:57.869300,300.0,300.0,300.0
2022/04/07-11:59:58.003709,300.0,300.0,300.0
2022/04/07-11:59:58.140970,300.0,300.0,300.0
2022/04/07-11:59:58.279643,300.0,300.0,300.0
2022/04/07-11:59:58.408339,300.0,300.0,300.0
2022/04/07-11:59:58.562755,300.0,300.0,300.0
2022/04/07-11:59:58.706313,300.0,300.0,300.0
2022/04/07-11:59:58.841658,300.0,300.0,300.0
2022/04/07-11:59:58.977478,300.0,300.0,300.0
2022/04/07-11:59:59.110001,300.0,300.0,300.0
2022/04/07-11:59:59.248429,300.0,300.0,300.0
2022/04/07-11:59:59.379141,300.0,300.0,300.0
2022/04/07-11:59:59.509879,300.0,300.0,300.0
2022/04/07-11:59:59.638819,300.0,300.0,300.0
2022/04/07-11:59:59.776646,300.0,300.0,300.0
2022/04/07-11:59:59.904899,300.0,300.0,300.0
